status,momentum_lookback,sma_lookback,regime_lookback,fallback_strategy,total_lookback,train_windows,train_improvement_pct,train_extra_spd_sum_vs_dca,train_win_rate_pct,train_strategy_sats,train_dca_sats,train_fallback_days,error
success,30,300,240,sma_300d_weight,570,6,3.150766695907148,1591.5390354395931,83.33333333333334,52104293.20117977,50512754.16574016,25,
success,30,300,240,stacksats_mvrv_weight,570,6,2.945657151701475,1487.932555604515,83.33333333333334,52000686.72134469,50512754.16574016,25,
success,30,300,240,stacksats_momentum_weight,570,6,3.0343672121170284,1532.742450342499,83.33333333333334,52045496.61608267,50512754.16574016,25,
success,30,300,270,sma_300d_weight,600,6,3.7930595016755886,1915.9788214416403,83.33333333333334,52428732.98718181,50512754.16574016,25,
success,30,300,270,stacksats_mvrv_weight,600,6,3.609132418661676,1823.0721861546044,83.33333333333334,52335826.35189477,50512754.16574016,25,
success,30,300,270,stacksats_momentum_weight,600,6,3.6912826744595284,1864.568542912304,83.33333333333334,52377322.70865248,50512754.16574016,25,
success,30,300,300,sma_300d_weight,630,6,3.7808758310711177,1909.82451386084,83.33333333333334,52422578.67960102,50512754.16574016,25,
success,30,300,300,stacksats_mvrv_weight,630,6,3.5974073466971124,1817.1495293773842,83.33333333333334,52329903.695117556,50512754.16574016,25,
success,30,300,300,stacksats_momentum_weight,630,6,3.6796326593232065,1858.6837994062225,83.33333333333334,52371437.9651464,50512754.16574016,25,
success,30,300,340,sma_300d_weight,670,6,7.026935383322486,3549.498595563098,83.33333333333334,54062252.76130327,50512754.16574016,19,
success,30,300,340,stacksats_mvrv_weight,670,6,6.864018225340973,3467.2046520580843,83.33333333333334,53979958.81779826,50512754.16574016,19,
success,30,300,340,stacksats_momentum_weight,670,6,6.964225474396235,3517.822093429626,83.33333333333334,54030576.2591698,50512754.16574016,19,
success,30,340,60,sma_340d_weight,430,6,6.620092222065965,3343.990909677472,83.33333333333334,53856745.07541764,50512754.16574016,29,
success,30,340,60,stacksats_mvrv_weight,430,6,6.234673508494271,3149.305302382236,83.33333333333334,53662059.468122415,50512754.16574016,29,
success,30,340,60,stacksats_momentum_weight,430,6,6.177872888782643,3120.613744982693,83.33333333333334,53633367.91072287,50512754.16574016,29,
success,30,340,90,sma_340d_weight,460,6,6.140525541438913,3101.7485712315247,83.33333333333334,53614502.73697169,50512754.16574016,41,
success,30,340,90,stacksats_mvrv_weight,460,6,5.7159599073743905,2887.288776224297,83.33333333333334,53400042.94196446,50512754.16574016,41,
success,30,340,90,stacksats_momentum_weight,460,6,5.647118445283494,2852.5150577142194,83.33333333333334,53365269.22345439,50512754.16574016,41,
success,30,340,120,sma_340d_weight,490,6,5.4537158415076,2754.8220759187607,83.33333333333334,53267576.24165893,50512754.16574016,31,
success,30,340,120,stacksats_mvrv_weight,490,6,5.049865185997882,2550.8259871044065,83.33333333333334,53063580.15284457,50512754.16574016,31,
success,30,340,120,stacksats_momentum_weight,490,6,4.990461773891441,2520.819687581017,83.33333333333334,53033573.85332119,50512754.16574016,31,
success,30,340,150,sma_340d_weight,520,6,4.936787413568955,2493.7072899012855,83.33333333333334,53006461.45564145,50512754.16574016,30,
success,30,340,150,stacksats_mvrv_weight,520,6,4.5366085005167145,2291.5658993280813,83.33333333333334,52804320.06506824,50512754.16574016,30,
success,30,340,150,stacksats_momentum_weight,520,6,4.479905140172891,2262.9234703138936,83.33333333333334,52775677.63605406,50512754.16574016,30,
success,30,340,180,sma_340d_weight,550,6,4.094363285076796,2068.1756608431606,83.33333333333334,52580929.82658333,50512754.16574016,30,
success,30,340,180,stacksats_mvrv_weight,550,6,3.696773028319633,1867.3418718604808,83.33333333333334,52380096.03760066,50512754.16574016,30,
success,30,340,180,stacksats_momentum_weight,550,6,3.6403525127296943,1838.8423155214987,83.33333333333334,52351596.48126167,50512754.16574016,30,
success,30,340,200,sma_340d_weight,570,6,2.9314191938552447,1480.7405709594168,83.33333333333334,51993494.73669958,50512754.16574016,30,
success,30,340,200,stacksats_mvrv_weight,570,6,2.482140282989631,1253.7974191953617,83.33333333333334,51766551.58493552,50512754.16574016,30,
success,30,340,200,stacksats_momentum_weight,570,6,2.4172088959298454,1220.9987872734418,83.33333333333334,51733752.95301361,50512754.16574016,30,
success,30,340,210,sma_340d_weight,580,6,2.864142736309727,1446.7573793480333,83.33333333333334,51959511.5450882,50512754.16574016,30,
success,30,340,210,stacksats_mvrv_weight,580,6,2.414227742299291,1219.4929244687373,83.33333333333334,51732247.09020891,50512754.16574016,30,
success,30,340,210,stacksats_momentum_weight,580,6,2.3494210874597687,1186.7572982266138,83.33333333333334,51699511.46396678,50512754.16574016,30,
success,30,340,240,sma_340d_weight,610,6,3.8094527926109345,1924.2595241914823,83.33333333333334,52437013.68993165,50512754.16574016,30,
success,30,340,240,stacksats_mvrv_weight,610,6,3.41369129097584,1724.3494897879064,83.33333333333334,52237103.655528076,50512754.16574016,30,
success,30,340,240,stacksats_momentum_weight,610,6,3.3573922206619145,1695.9112788026396,83.33333333333334,52208665.44454281,50512754.16574016,30,
success,30,340,270,sma_340d_weight,640,6,5.022912167860594,2537.2112753124675,83.33333333333334,53049965.441052645,50512754.16574016,30,
success,30,340,270,stacksats_mvrv_weight,640,6,4.631938550325465,2339.7197330340496,83.33333333333334,52852473.898774214,50512754.16574016,30,
success,30,340,270,stacksats_momentum_weight,640,6,4.576075744757935,2311.501891387641,83.33333333333334,52824256.05712781,50512754.16574016,30,
success,30,340,300,sma_340d_weight,670,6,3.728092441947628,1883.162170272546,83.33333333333334,52395916.33601271,50512754.16574016,30,
success,30,340,300,stacksats_mvrv_weight,670,6,3.337301562194983,1685.7629338809566,83.33333333333334,52198517.09962113,50512754.16574016,30,
success,30,340,300,stacksats_momentum_weight,670,6,3.2810468499476553,1657.3471293768234,83.33333333333334,52170101.29511698,50512754.16574016,30,
success,30,340,340,sma_340d_weight,710,6,8.613530534532178,4350.931503899206,83.33333333333334,54863685.66963937,50512754.16574016,30,
success,30,340,340,stacksats_mvrv_weight,710,6,8.203814374012852,4143.972586958764,83.33333333333334,54656726.75269893,50512754.16574016,30,
success,30,340,340,stacksats_momentum_weight,710,6,8.137205212841048,4110.326465124192,83.33333333333334,54623080.63086435,50512754.16574016,30,
success,45,60,60,sma_60d_weight,165,6,-2.0915333169418515,-1056.4910826813866,50.0,49456263.0830588,50512754.16574016,50,
success,45,60,60,stacksats_mvrv_weight,165,6,-2.3514149457233735,-1187.7644509497186,50.0,49324989.71479045,50512754.16574016,50,
success,45,60,60,stacksats_momentum_weight,165,6,-2.240987676714201,-1131.984596023176,50.0,49380769.569717,50512754.16574016,50,
success,45,60,90,sma_60d_weight,195,6,-2.1008598296967884,-1061.2021611415257,66.66666666666666,49451552.00459864,50512754.16574016,35,
success,45,60,90,stacksats_mvrv_weight,195,6,-2.3502115111173616,-1187.1565629856414,50.0,49325597.60275453,50512754.16574016,35,
success,45,60,90,stacksats_momentum_weight,195,6,-2.230939518513264,-1126.9089945729502,50.0,49385845.171167225,50512754.16574016,35,
success,45,60,120,sma_60d_weight,225,6,-2.0714329202609516,-1046.3378187196286,50.0,49466416.34702054,50512754.16574016,67,
success,45,60,120,stacksats_mvrv_weight,225,6,-2.048466064111487,-1034.7366271332503,50.0,49478017.53860692,50512754.16574016,67,
success,45,60,120,stacksats_momentum_weight,225,6,-2.225204738282094,-1124.0121991328342,50.0,49388741.96660733,50512754.16574016,67,
success,45,60,150,sma_60d_weight,255,6,-2.087188818614416,-1054.2965569215157,50.0,49458457.60881865,50512754.16574016,50,
success,45,60,150,stacksats_mvrv_weight,255,6,-2.131765330840263,-1076.8133809578212,50.0,49435940.78478236,50512754.16574016,50,
success,45,60,150,stacksats_momentum_weight,255,6,-2.230255017883709,-1126.563234452682,50.0,49386190.9312875,50512754.16574016,50,
success,45,60,180,sma_60d_weight,285,6,-2.087335511110744,-1054.3706553415686,50.0,49458383.5103986,50512754.16574016,51,
success,45,60,180,stacksats_mvrv_weight,285,6,-2.1389787470972976,-1080.457076178689,50.0,49432297.08956148,50512754.16574016,51,
success,45,60,180,stacksats_momentum_weight,285,6,-2.2324618030657106,-1127.6779424266351,50.0,49385076.223313525,50512754.16574016,51,
success,45,60,200,sma_60d_weight,305,6,-2.085820140280259,-1053.6051997992618,50.0,49459148.965940915,50512754.16574016,52,
success,45,60,200,stacksats_mvrv_weight,305,6,-2.139219822997651,-1080.578850255588,50.0,49432175.31548459,50512754.16574016,52,
success,45,60,200,stacksats_momentum_weight,305,6,-2.2319396460592,-1127.4141865415731,50.0,49385339.979198605,50512754.16574016,52,
success,45,60,210,sma_60d_weight,315,6,-2.086544257895162,-1053.9709715499484,50.0,49458783.19419022,50512754.16574016,52,
success,45,60,210,stacksats_mvrv_weight,315,6,-2.1399939627566256,-1080.9698895689362,50.0,49431784.27617124,50512754.16574016,52,
success,45,60,210,stacksats_momentum_weight,315,6,-2.2326796893235135,-1127.7880027763968,50.0,49384966.16296378,50512754.16574016,52,
success,45,60,240,sma_60d_weight,345,6,-2.088348975437515,-1054.882584085506,50.0,49457871.58165466,50512754.16574016,52,
success,45,60,240,stacksats_mvrv_weight,345,6,-2.141886455311748,-1081.9258396809091,50.0,49430828.326059274,50512754.16574016,52,
success,45,60,240,stacksats_momentum_weight,345,6,-2.234512084040896,-1128.7135958153376,50.0,49384040.56992483,50512754.16574016,52,
success,45,60,270,sma_60d_weight,375,6,-2.084552942981255,-1052.965103542825,50.0,49459789.06219735,50512754.16574016,52,
success,45,60,270,stacksats_mvrv_weight,375,6,-2.137937564836001,-1079.9311463426202,50.0,49432823.01939756,50512754.16574016,52,
success,45,60,270,stacksats_momentum_weight,375,6,-2.230670390207612,-1126.7730504535284,50.0,49385981.11528665,50512754.16574016,52,
success,45,60,300,sma_60d_weight,405,6,-2.0759853080267177,-1048.6373551604192,50.0,49464116.81057975,50512754.16574016,52,
success,45,60,300,stacksats_mvrv_weight,405,6,-2.129024909050492,-1075.4291184360482,50.0,49437325.04730413,50512754.16574016,52,
success,45,60,300,stacksats_momentum_weight,405,6,-2.221995358011941,-1122.3910527667322,50.0,49390363.11297345,50512754.16574016,52,
success,45,60,340,sma_60d_weight,445,6,-2.0700274848300726,-1045.6278945754675,50.0,49467126.27116471,50512754.16574016,51,
success,45,60,340,stacksats_mvrv_weight,445,6,-2.123007915602182,-1072.389769327332,50.0,49440364.39641285,50512754.16574016,51,
success,45,60,340,stacksats_momentum_weight,445,6,-2.215983612021899,-1119.3543542937114,50.0,49393399.81144647,50512754.16574016,51,
success,45,90,60,sma_90d_weight,195,6,-1.4535464898748574,-734.2263651152316,50.0,49778527.800624944,50512754.16574016,41,
success,45,90,60,stacksats_mvrv_weight,195,6,-1.4041618493321528,-709.2808230422597,50.0,49803473.34269792,50512754.16574016,41,
success,45,90,60,stacksats_momentum_weight,195,6,-1.5488370640996063,-782.3602586164998,50.0,49730393.90712367,50512754.16574016,41,
success,45,90,90,sma_90d_weight,225,6,-1.584931322775518,-800.5924627694112,50.0,49712161.70297078,50512754.16574016,52,
success,45,90,90,stacksats_mvrv_weight,225,6,-1.530871000993328,-773.2851053263657,50.0,49739469.0604138,50512754.16574016,52,
success,45,90,90,stacksats_momentum_weight,225,6,-1.6794151071253816,-848.3188244845442,50.0,49664435.34125563,50512754.16574016,52,
success,45,90,120,sma_90d_weight,255,6,-1.6768605637268785,-847.0284542576046,50.0,49665725.71148257,50512754.16574016,54,
success,45,90,120,stacksats_mvrv_weight,255,6,-1.6986451833299165,-858.0324656036246,50.0,49654721.70013655,50512754.16574016,54,
success,45,90,120,stacksats_momentum_weight,255,6,-1.796934492519675,-907.6811027258518,50.0,49605073.06301432,50512754.16574016,54,
success,45,90,150,sma_90d_weight,285,6,-1.6321106201423463,-824.4240252654417,66.66666666666666,49688330.140474744,50512754.16574016,32,
success,45,90,150,stacksats_mvrv_weight,285,6,-1.8288490621693687,-923.8020308360574,50.0,49588952.134904124,50512754.16574016,32,
success,45,90,150,stacksats_momentum_weight,285,6,-1.722341606022304,-870.0021813443091,66.66666666666666,49642751.984395854,50512754.16574016,32,
success,45,90,180,sma_90d_weight,315,6,-1.6362969172653452,-826.5386392398286,50.0,49686215.52650036,50512754.16574016,32,
success,45,90,180,stacksats_mvrv_weight,315,6,-1.83487061901072,-926.8436850402795,50.0,49585910.4806999,50512754.16574016,32,
success,45,90,180,stacksats_momentum_weight,315,6,-1.7273393324776953,-872.5266706225957,50.0,49640227.49511758,50512754.16574016,32,
success,45,90,200,sma_90d_weight,335,6,-1.6319391145314888,-824.3373930578455,50.0,49688416.77268233,50512754.16574016,32,
success,45,90,200,stacksats_mvrv_weight,335,6,-1.830544758249153,-924.6585736282359,50.0,49588095.59211194,50512754.16574016,32,
success,45,90,200,stacksats_momentum_weight,335,6,-1.7230027547625593,-870.3361457821447,50.0,49642418.01995802,50512754.16574016,32,
success,45,90,210,sma_90d_weight,345,6,-1.6317670950933172,-824.2505013019254,50.0,49688503.66443825,50512754.16574016,32,
success,45,90,210,stacksats_mvrv_weight,345,6,-1.8303803790208018,-924.5755411527207,50.0,49588178.624587454,50512754.16574016,32,
success,45,90,210,stacksats_momentum_weight,345,6,-1.722834979841148,-870.2513980485382,50.0,49642502.76769163,50512754.16574016,32,
success,45,90,240,sma_90d_weight,375,6,-1.6330847882973343,-824.916104430733,50.0,49687838.06130944,50512754.16574016,32,
success,45,90,240,stacksats_mvrv_weight,375,6,-1.8317931621874894,-925.2891768406043,50.0,49587464.98889957,50512754.16574016,32,
success,45,90,240,stacksats_momentum_weight,375,6,-1.7242030352551785,-870.9424405166792,50.0,49641811.7252235,50512754.16574016,32,
success,45,90,270,sma_90d_weight,405,6,-1.7106141059757163,-864.0782980759905,50.0,49648675.86766419,50512754.16574016,32,
success,45,90,270,stacksats_mvrv_weight,405,6,-1.9082120675351977,-963.890470635044,50.0,49548863.695105135,50512754.16574016,32,
success,45,90,270,stacksats_momentum_weight,405,6,-1.8013197507324996,-909.8962174264307,50.0,49602857.94831373,50512754.16574016,32,
success,45,90,300,sma_90d_weight,435,6,-1.68190769037605,-849.57789693433,66.66666666666666,49663176.26880585,50512754.16574016,32,
success,45,90,300,stacksats_mvrv_weight,435,6,-1.8798754287707387,-949.5768539571145,50.0,49563177.31178306,50512754.16574016,32,
success,45,90,300,stacksats_momentum_weight,435,6,-1.772869547063749,-895.5252359875813,66.66666666666666,49617228.92975259,50512754.16574016,32,
success,45,90,340,sma_90d_weight,475,6,-1.6905042400858772,-853.9202509559909,50.0,49658833.91478417,50512754.16574016,32,
success,45,90,340,stacksats_mvrv_weight,475,6,-1.8878012027322866,-953.5803806740441,50.0,49559173.785066135,50512754.16574016,32,
success,45,90,340,stacksats_momentum_weight,475,6,-1.7810098200233826,-899.6371120561016,50.0,49613117.05368407,50512754.16574016,32,
success,45,120,60,sma_120d_weight,225,6,-0.5471129169069111,-276.3618027261982,66.66666666666666,50236392.36301398,50512754.16574016,44,
success,45,120,60,stacksats_mvrv_weight,225,6,-0.807962433794962,-408.1240779343789,66.66666666666666,50104630.08780579,50512754.16574016,44,
success,45,120,60,stacksats_momentum_weight,225,6,-0.6950413474159256,-351.08452717045293,66.66666666666666,50161669.63856973,50512754.16574016,44,
success,45,120,90,sma_120d_weight,255,6,-0.715622179113673,-361.4804720911998,66.66666666666666,50151273.69364897,50512754.16574016,58,
success,45,120,90,stacksats_mvrv_weight,255,6,-0.9751268751266418,-492.5634412367872,66.66666666666666,50020190.72450339,50512754.16574016,58,
success,45,120,90,stacksats_momentum_weight,255,6,-0.8907420731463112,-449.93835365921404,66.66666666666666,50062815.81208097,50512754.16574016,58,
success,45,120,120,sma_120d_weight,285,6,-0.9162363808914553,-462.8162306567756,66.66666666666666,50049937.9350834,50512754.16574016,74,
